studio_id,game_id,game_name,game_type,session_id,player_id,session_start,session_end,duration_minutes,event_type,event_timestamp,device_type,region,client_version,level,score,kills,deaths,items_collected,match_outcome,retention_day1,retention_day7,monetized,in_game_currency_earned,in_game_currency_spent
Studio_3,MPG_1,MultiPlayerGame_1,multiplayer,cf26d13d-00bf-4398-8c81-2818cc57e83b,player_21,2025-04-26T13:01:00.205804,2025-04-26T14:23:00.205804,82,logout,2025-04-26T13:40:00.205804,PC,NA,1.2,,,20.0,16.0,,loss,0,1,0,834,225
Studio_4,MPG_3,MultiPlayerGame_3,multiplayer,2d0fac19-dc6d-4b84-ba5e-9621fbc7ec5f,player_25,2025-04-06T09:01:00.205850,2025-04-06T10:51:00.205850,110,logout,2025-04-06T09:07:00.205850,Console,NA,1.0,,,3.0,24.0,,loss,1,0,0,275,195
Studio_2,MPG_1,MultiPlayerGame_1,multiplayer,c65582c5-b1f5-4df4-849d-01b748fec444,player_52,2025-04-18T16:01:00.205894,2025-04-18T17:45:00.205894,104,match_start,2025-04-18T17:37:00.205894,PC,EU,1.0,,,2.0,11.0,,win,0,0,1,316,4308
Studio_5,SPG_5,SinglePlayerGame_5,singleplayer,fa5b3e73-36b9-41f6-8ad3-9b78dca087b4,player_67,2025-04-30T22:01:00.205936,2025-04-30T23:18:00.205936,77,login,2025-04-30T23:14:00.205936,Console,SA,1.2,18.0,2699.0,,,23.0,,0,1,1,1776,3271
Studio_4,SPG_5,SinglePlayerGame_5,singleplayer,d860b574-0ad8-42b7-9788-f147bc8a4e2d,player_86,2025-04-12T09:01:00.205977,2025-04-12T09:45:00.205977,44,match_end,2025-04-12T09:16:00.205977,PC,NA,1.0,18.0,1644.0,,,2.0,,0,0,1,4783,2828
Studio_2,MPG_5,MultiPlayerGame_5,multiplayer,ee67829a-befe-4123-a187-04c9d1a9e448,player_96,2025-04-23T17:01:00.206016,2025-04-23T18:02:00.206016,61,purchase,2025-04-23T17:46:00.206016,Mobile,SA,1.2,,,5.0,13.0,,draw,0,0,0,3196,237
Studio_1,MPG_2,MultiPlayerGame_2,multiplayer,1b7f4f93-f26b-400a-8aef-522f2897a04e,player_66,2025-04-23T06:01:00.206061,2025-04-23T06:35:00.206061,34,match_end,2025-04-23T06:01:00.206061,Mobile,AF,1.0,,,12.0,6.0,,loss,1,1,0,589,2590
Studio_1,SPG_3,SinglePlayerGame_3,singleplayer,a6e0fd70-0024-4179-935a-c26bb8077b45,player_96,2025-04-17T22:01:00.206103,2025-04-17T23:40:00.206103,99,login,2025-04-17T22:08:00.206103,PC,EU,1.1,4.0,3510.0,,,38.0,,0,1,0,895,4672
Studio_1,MPG_3,MultiPlayerGame_3,multiplayer,713ad447-e521-4086-ba08-4bb3f70d1823,player_80,2025-04-03T16:01:00.206157,2025-04-03T17:40:00.206157,99,level_complete,2025-04-03T16:12:00.206157,Mobile,SA,1.0,,,24.0,18.0,,win,0,1,0,3029,529
Studio_4,SPG_4,SinglePlayerGame_4,singleplayer,22b605b3-ce38-4aab-a87b-e51af5002e80,player_75,2025-04-02T10:01:00.206232,2025-04-02T11:10:00.206232,69,logout,2025-04-02T10:56:00.206232,PC,NA,1.2,3.0,4972.0,,,45.0,,1,0,0,809,4671
Studio_3,SPG_2,SinglePlayerGame_2,singleplayer,4ed730c9-9cbd-4ceb-901a-b28cba1f22fd,player_34,2025-04-14T06:01:00.206271,2025-04-14T07:33:00.206271,92,match_end,2025-04-14T07:27:00.206271,PC,EU,1.1,12.0,7647.0,,,21.0,,1,1,0,249,3827
Studio_5,MPG_1,MultiPlayerGame_1,multiplayer,d6a9999c-3061-4502-abdf-cec8b9be54d6,player_38,2025-04-04T07:01:00.206309,2025-04-04T07:44:00.206309,43,logout,2025-04-04T07:32:00.206309,Mobile,NA,1.2,,,9.0,10.0,,draw,1,1,1,2701,3959
Studio_1,MPG_1,MultiPlayerGame_1,multiplayer,c0e4ce5b-00fe-46f4-b0de-9dcde3ecf77d,player_25,2025-04-15T19:01:00.206351,2025-04-15T20:14:00.206351,73,level_complete,2025-04-15T19:55:00.206351,Mobile,NA,1.1,,,7.0,27.0,,win,0,1,0,1823,2005
Studio_5,MPG_2,MultiPlayerGame_2,multiplayer,0d5afad9-c806-4c58-958d-960aedfb0f4c,player_77,2025-04-06T05:01:00.206396,2025-04-06T05:38:00.206396,37,match_end,2025-04-06T05:31:00.206396,Console,EU,1.2,,,22.0,14.0,,loss,0,1,1,1348,2584
Studio_4,SPG_1,SinglePlayerGame_1,singleplayer,b3f42d86-c622-4da1-8c81-db694dbe1c2c,player_53,2025-04-26T14:01:00.206473,2025-04-26T15:57:00.206473,116,match_end,2025-04-26T14:29:00.206473,Mobile,AS,1.1,27.0,7485.0,,,28.0,,0,1,1,4164,3754
Studio_4,MPG_2,MultiPlayerGame_2,multiplayer,2bce2326-951a-4300-80a2-a4b46b9f6fa1,player_4,2025-04-15T12:01:00.206534,2025-04-15T12:30:00.206534,29,purchase,2025-04-15T12:21:00.206534,PC,SA,1.1,,,29.0,18.0,,win,1,1,0,2688,3544
Studio_5,SPG_2,SinglePlayerGame_2,singleplayer,6e8c38a2-a99a-4f88-8050-a39bd10c23bf,player_37,2025-04-27T07:01:00.206581,2025-04-27T07:30:00.206581,29,login,2025-04-27T07:13:00.206581,PC,EU,1.2,28.0,3829.0,,,31.0,,1,1,1,3831,3111
Studio_2,MPG_1,MultiPlayerGame_1,multiplayer,4ca1de1c-1ecb-4949-864c-aea94b59d390,player_62,2025-04-19T14:01:00.206756,2025-04-19T14:50:00.206756,49,match_start,2025-04-19T14:35:00.206756,PC,NA,1.2,,,30.0,21.0,,draw,0,0,0,4054,1244
Studio_1,SPG_2,SinglePlayerGame_2,singleplayer,0d18b0e3-3580-4da7-a992-b8c97243f887,player_82,2025-04-29T07:01:00.206859,2025-04-29T07:29:00.206859,28,purchase,2025-04-29T07:14:00.206859,Console,AS,1.0,14.0,5709.0,,,27.0,,0,0,0,293,2805
Studio_5,SPG_3,SinglePlayerGame_3,singleplayer,fe3704c9-faff-49db-a6cf-de34a8b33474,player_32,2025-04-01T05:01:00.206920,2025-04-01T05:49:00.206920,48,match_end,2025-04-01T05:12:00.206920,Console,AS,1.2,12.0,5361.0,,,35.0,,0,1,0,830,2736
Studio_2,MPG_2,MultiPlayerGame_2,multiplayer,a4447426-d535-4ecf-8ad3-8cab55cc4b6e,player_22,2025-04-03T21:01:00.206974,2025-04-03T22:00:00.206974,59,login,2025-04-03T21:18:00.206974,Console,AS,1.1,,,13.0,30.0,,draw,0,1,0,2662,4663
Studio_4,SPG_2,SinglePlayerGame_2,singleplayer,edf45512-19fe-486b-baff-95133153f0e3,player_33,2025-04-12T16:01:00.207025,2025-04-12T17:22:00.207025,81,level_start,2025-04-12T17:08:00.207025,Mobile,AS,1.1,29.0,8192.0,,,43.0,,0,0,1,1918,454
Studio_1,SPG_1,SinglePlayerGame_1,singleplayer,e29c7d7c-f48f-4893-b44b-22788de1fe42,player_89,2025-04-07T23:01:00.207076,2025-04-07T23:30:00.207076,29,logout,2025-04-07T23:14:00.207076,Console,NA,1.0,22.0,3248.0,,,40.0,,0,0,0,3566,2945
Studio_2,SPG_2,SinglePlayerGame_2,singleplayer,4f6b4ea3-b170-4362-8dd9-cc1478db3bb5,player_77,2025-04-29T01:01:00.207273,2025-04-29T02:56:00.207273,115,match_end,2025-04-29T01:31:00.207273,Console,AF,1.1,16.0,1825.0,,,28.0,,1,0,0,1001,551
Studio_2,SPG_2,SinglePlayerGame_2,singleplayer,77c9f3a3-df16-4ae4-a142-5ab3a619b219,player_44,2025-04-22T17:01:00.207437,2025-04-22T18:59:00.207437,118,match_start,2025-04-22T18:44:00.207437,PC,AF,1.0,25.0,7998.0,,,44.0,,1,1,1,562,3426
Studio_2,SPG_4,SinglePlayerGame_4,singleplayer,a4337d50-ae18-42d9-956e-08be996e0bae,player_58,2025-04-06T20:01:00.207529,2025-04-06T22:00:00.207529,119,purchase,2025-04-06T20:23:00.207529,PC,AS,1.1,22.0,8189.0,,,20.0,,0,1,1,3372,2197
Studio_3,SPG_3,SinglePlayerGame_3,singleplayer,7fa31302-6b5f-4aaf-953d-4202e642c290,player_95,2025-04-28T14:01:00.207588,2025-04-28T15:15:00.207588,74,purchase,2025-04-28T14:02:00.207588,Mobile,AF,1.0,35.0,744.0,,,17.0,,1,0,0,4810,2874
Studio_4,SPG_5,SinglePlayerGame_5,singleplayer,e22e152a-c4dd-4702-9c35-d5b6c29e6f50,player_24,2025-04-24T05:01:00.207661,2025-04-24T06:50:00.207661,109,match_start,2025-04-24T06:34:00.207661,PC,AS,1.1,7.0,2379.0,,,50.0,,0,1,0,919,3987
Studio_2,MPG_5,MultiPlayerGame_5,multiplayer,83b3f222-4f03-47bf-805f-e9e455b96f3b,player_10,2025-04-18T13:01:00.207743,2025-04-18T14:31:00.207743,90,purchase,2025-04-18T13:04:00.207743,Mobile,AS,1.1,,,4.0,19.0,,win,0,0,0,85,3581
Studio_4,MPG_5,MultiPlayerGame_5,multiplayer,378802be-c6ab-4536-a88b-c7cf9680e779,player_6,2025-04-30T14:01:00.207803,2025-04-30T15:32:00.207803,91,level_complete,2025-04-30T14:09:00.207803,PC,NA,1.0,,,21.0,27.0,,win,1,0,0,3682,2789
Studio_1,SPG_3,SinglePlayerGame_3,singleplayer,1bd563a0-d78a-4f5f-9b59-2c1318d9f173,player_75,2025-04-01T09:01:00.207874,2025-04-01T09:56:00.207874,55,logout,2025-04-01T09:48:00.207874,Mobile,AF,1.1,2.0,8500.0,,,21.0,,0,0,1,20,3874
Studio_1,MPG_2,MultiPlayerGame_2,multiplayer,fa73715b-53ef-4906-8a66-f77bf9e784af,player_32,2025-04-15T02:01:00.207947,2025-04-15T02:20:00.207947,19,level_start,2025-04-15T02:10:00.207947,Console,SA,1.0,,,24.0,3.0,,draw,1,0,1,533,3217
Studio_4,MPG_5,MultiPlayerGame_5,multiplayer,e7532011-dad6-47c4-8192-500055ee07ed,player_65,2025-04-24T22:01:00.208005,2025-04-24T23:12:00.208005,71,logout,2025-04-24T22:04:00.208005,PC,EU,1.0,,,7.0,7.0,,draw,1,1,1,175,1518
Studio_5,MPG_3,MultiPlayerGame_3,multiplayer,c5e3ca00-79bc-4d04-a329-64065d09ec1d,player_95,2025-04-18T06:01:00.208067,2025-04-18T07:58:00.208067,117,level_complete,2025-04-18T07:09:00.208067,Mobile,SA,1.0,,,13.0,24.0,,draw,1,0,0,151,1587
Studio_3,MPG_2,MultiPlayerGame_2,multiplayer,2eb41a2d-d057-4e6f-9f9d-df4ea8f7a8f4,player_95,2025-04-27T15:01:00.208124,2025-04-27T15:40:00.208124,39,purchase,2025-04-27T15:22:00.208124,Mobile,AF,1.2,,,28.0,20.0,,draw,1,0,0,631,1066
Studio_2,MPG_1,MultiPlayerGame_1,multiplayer,82f79531-ccfa-4f4e-9d8d-5088e66d17c0,player_92,2025-04-21T13:01:00.208204,2025-04-21T13:53:00.208204,52,login,2025-04-21T13:53:00.208204,Mobile,EU,1.0,,,26.0,10.0,,loss,0,0,0,4335,803
Studio_3,SPG_4,SinglePlayerGame_4,singleplayer,b5b11ce3-848c-4e8e-a2aa-3b3339752911,player_99,2025-04-20T19:01:00.208275,2025-04-20T19:43:00.208275,42,match_end,2025-04-20T19:12:00.208275,PC,SA,1.2,12.0,9708.0,,,46.0,,1,0,0,3292,2699
Studio_3,SPG_2,SinglePlayerGame_2,singleplayer,3f481bf8-fbbe-4de0-a70b-bf5b80ccb93f,player_20,2025-04-11T02:01:00.208334,2025-04-11T03:53:00.208334,112,level_start,2025-04-11T02:54:00.208334,Console,SA,1.0,29.0,8060.0,,,4.0,,1,0,0,3665,546
Studio_4,SPG_3,SinglePlayerGame_3,singleplayer,21f3c6c8-56cd-46bf-97d3-0e32c5ec51ac,player_61,2025-04-22T00:01:00.208405,2025-04-22T00:35:00.208405,34,logout,2025-04-22T00:15:00.208405,Mobile,AS,1.2,21.0,4065.0,,,8.0,,0,1,1,3992,586
Studio_4,SPG_4,SinglePlayerGame_4,singleplayer,a3696879-7dac-4882-ae0c-449135c2ced2,player_3,2025-04-09T21:01:00.208490,2025-04-09T22:26:00.208490,85,level_complete,2025-04-09T21:58:00.208490,PC,EU,1.1,46.0,6291.0,,,38.0,,1,1,1,1955,28
Studio_4,SPG_2,SinglePlayerGame_2,singleplayer,2a6755ac-b136-4567-a941-c2e129fd004b,player_16,2025-04-27T10:01:00.208559,2025-04-27T11:37:00.208559,96,purchase,2025-04-27T11:19:00.208559,Console,NA,1.0,37.0,8752.0,,,35.0,,1,1,0,2559,457
Studio_5,MPG_2,MultiPlayerGame_2,multiplayer,19757fd0-9913-415b-b938-9c8b09308c5c,player_9,2025-04-14T12:01:00.208627,2025-04-14T12:58:00.208627,57,level_complete,2025-04-14T12:15:00.208627,Mobile,AS,1.2,,,25.0,14.0,,draw,1,0,1,463,1950
Studio_3,SPG_4,SinglePlayerGame_4,singleplayer,defac6c3-4fd1-46be-871e-96d41f6ad402,player_26,2025-04-02T17:01:00.208682,2025-04-02T18:57:00.208682,116,login,2025-04-02T17:46:00.208682,Console,SA,1.2,23.0,596.0,,,22.0,,1,1,1,3744,3524
Studio_2,MPG_4,MultiPlayerGame_4,multiplayer,2bcb9f3d-0ac9-41db-af17-91638b4ae146,player_43,2025-04-04T20:01:00.208760,2025-04-04T20:28:00.208760,27,match_start,2025-04-04T20:07:00.208760,Mobile,SA,1.1,,,29.0,12.0,,draw,0,0,0,4542,4321
Studio_5,MPG_3,MultiPlayerGame_3,multiplayer,294666ad-15b4-4f26-b16f-abb1ad283f62,player_43,2025-04-24T14:01:00.208833,2025-04-24T14:24:00.208833,23,level_complete,2025-04-24T14:14:00.208833,PC,EU,1.1,,,4.0,24.0,,loss,1,1,0,2895,3556
Studio_4,MPG_5,MultiPlayerGame_5,multiplayer,5f768b42-684e-47c6-a4d0-49467dc42c26,player_72,2025-04-25T13:01:00.208890,2025-04-25T13:07:00.208890,6,match_start,2025-04-25T13:03:00.208890,Mobile,AF,1.2,,,29.0,1.0,,draw,0,0,0,4077,2556
Studio_5,MPG_5,MultiPlayerGame_5,multiplayer,be8276cd-6447-4645-8f3c-650164c8a70b,player_5,2025-04-22T00:01:00.208957,2025-04-22T00:48:00.208957,47,logout,2025-04-22T00:44:00.208957,Console,SA,1.0,,,14.0,23.0,,loss,1,1,1,2137,2939
Studio_1,SPG_4,SinglePlayerGame_4,singleplayer,645b4224-ec3a-4276-aa09-1a56fa5f1eaa,player_6,2025-04-29T14:01:00.209014,2025-04-29T15:01:00.209014,60,match_end,2025-04-29T14:44:00.209014,Mobile,AS,1.0,16.0,6236.0,,,15.0,,0,0,0,391,252
Studio_5,SPG_4,SinglePlayerGame_4,singleplayer,8034a6ad-6be1-42bb-92f4-aa6d04ffcffe,player_95,2025-04-08T11:01:00.209247,2025-04-08T12:28:00.209247,87,match_end,2025-04-08T11:34:00.209247,Mobile,SA,1.1,37.0,8052.0,,,1.0,,1,1,1,2253,2970
Studio_3,SPG_2,SinglePlayerGame_2,singleplayer,c823a7a9-b3b4-4b86-9e99-7c3bbc60ccac,player_90,2025-04-19T01:01:00.209324,2025-04-19T02:03:00.209324,62,level_start,2025-04-19T02:01:00.209324,Console,NA,1.0,47.0,4487.0,,,36.0,,1,1,1,3599,311
Studio_1,MPG_5,MultiPlayerGame_5,multiplayer,7acd7d3c-7190-4194-9906-d83e8d618a05,player_65,2025-04-21T10:01:00.209400,2025-04-21T11:52:00.209400,111,purchase,2025-04-21T11:01:00.209400,PC,NA,1.0,,,0.0,7.0,,loss,1,1,0,3710,1275
Studio_1,SPG_1,SinglePlayerGame_1,singleplayer,2402ad06-1737-4729-931f-ed118cd01b4a,player_9,2025-04-07T14:01:00.209461,2025-04-07T14:52:00.209461,51,match_end,2025-04-07T14:23:00.209461,PC,NA,1.2,10.0,9478.0,,,19.0,,0,0,0,1645,582
Studio_2,SPG_2,SinglePlayerGame_2,singleplayer,bd80560b-f539-4db1-a29c-7a3d422ead78,player_77,2025-04-08T12:01:00.209540,2025-04-08T12:07:00.209540,6,match_end,2025-04-08T12:01:00.209540,Mobile,NA,1.1,25.0,1936.0,,,15.0,,1,0,0,1101,2870
Studio_5,MPG_5,MultiPlayerGame_5,multiplayer,4b310207-8c85-4bab-bc9f-48a964041d0a,player_80,2025-04-24T03:01:00.209582,2025-04-24T03:20:00.209582,19,level_complete,2025-04-24T03:08:00.209582,Mobile,AF,1.0,,,20.0,30.0,,loss,1,1,0,4889,1527
Studio_3,SPG_3,SinglePlayerGame_3,singleplayer,ebcad039-f5ef-4e3d-b906-b5a8d9f80c23,player_95,2025-04-07T06:01:00.209698,2025-04-07T06:38:00.209698,37,purchase,2025-04-07T06:01:00.209698,Mobile,EU,1.1,6.0,641.0,,,24.0,,0,0,0,1921,3206
Studio_3,SPG_3,SinglePlayerGame_3,singleplayer,d2654b13-f652-4fd9-bcbe-f86884cf2a65,player_44,2025-04-06T17:01:00.209772,2025-04-06T18:02:00.209772,61,login,2025-04-06T17:09:00.209772,Mobile,AS,1.0,34.0,1545.0,,,24.0,,0,0,1,1187,2310
Studio_5,MPG_1,MultiPlayerGame_1,multiplayer,ffab766b-62f1-4f6e-9dea-319fbac5866e,player_71,2025-04-11T17:01:00.209837,2025-04-11T17:33:00.209837,32,login,2025-04-11T17:30:00.209837,Console,EU,1.1,,,25.0,10.0,,draw,1,0,0,2841,2482
Studio_5,SPG_5,SinglePlayerGame_5,singleplayer,c2ff8349-5efa-4578-a6db-406a8e0c3373,player_66,2025-04-08T06:01:00.209911,2025-04-08T07:27:00.209911,86,login,2025-04-08T06:12:00.209911,Console,AF,1.2,20.0,4903.0,,,42.0,,1,0,0,2622,3972
Studio_4,SPG_2,SinglePlayerGame_2,singleplayer,87dfa19f-c2cf-4e78-9d84-a9f55585ae15,player_25,2025-04-29T04:01:00.209975,2025-04-29T04:49:00.209975,48,level_complete,2025-04-29T04:23:00.209975,Mobile,NA,1.1,7.0,5606.0,,,47.0,,1,1,1,3264,1316
Studio_2,MPG_3,MultiPlayerGame_3,multiplayer,f8bbf7bc-2564-41ec-b657-b0993865a87a,player_14,2025-04-26T07:01:00.210052,2025-04-26T07:58:00.210052,57,login,2025-04-26T07:13:00.210052,PC,EU,1.2,,,26.0,29.0,,draw,1,0,0,2886,4490
Studio_4,MPG_2,MultiPlayerGame_2,multiplayer,35eb1257-3286-4fa7-af2c-bdf242212a92,player_5,2025-04-08T14:01:00.210125,2025-04-08T15:46:00.210125,105,purchase,2025-04-08T14:43:00.210125,Mobile,AS,1.1,,,30.0,27.0,,loss,0,0,0,3982,1881
Studio_5,MPG_3,MultiPlayerGame_3,multiplayer,b1394124-a6fc-4c55-8761-0fbae2df5e02,player_6,2025-04-29T18:01:00.210192,2025-04-29T19:43:00.210192,102,purchase,2025-04-29T18:53:00.210192,Console,SA,1.0,,,11.0,1.0,,loss,0,1,0,4095,3103
Studio_2,SPG_5,SinglePlayerGame_5,singleplayer,23b6dc2d-2861-442d-9b9d-cf83ec9fe3e6,player_64,2025-04-13T17:01:00.210250,2025-04-13T18:00:00.210250,59,purchase,2025-04-13T17:50:00.210250,Mobile,SA,1.0,22.0,631.0,,,28.0,,0,1,0,2670,2818
Studio_1,MPG_3,MultiPlayerGame_3,multiplayer,8afde21f-1559-4a88-9a7c-5b61e5f77704,player_98,2025-04-05T10:01:00.210312,2025-04-05T10:19:00.210312,18,purchase,2025-04-05T10:13:00.210312,Mobile,AF,1.0,,,7.0,4.0,,loss,0,0,0,4478,3055
Studio_2,SPG_4,SinglePlayerGame_4,singleplayer,c24066fb-fd65-447c-a6f0-741848f9f69c,player_25,2025-04-13T06:01:00.210349,2025-04-13T07:06:00.210349,65,match_start,2025-04-13T06:31:00.210349,Console,AF,1.0,33.0,975.0,,,13.0,,1,1,0,2703,4525
Studio_3,MPG_1,MultiPlayerGame_1,multiplayer,df18a3ca-f360-4696-ae9a-4df29f28537d,player_29,2025-04-29T11:01:00.210394,2025-04-29T11:25:00.210394,24,level_complete,2025-04-29T11:08:00.210394,Mobile,EU,1.0,,,11.0,25.0,,win,1,0,0,3476,3740
Studio_1,SPG_5,SinglePlayerGame_5,singleplayer,c4426be9-ca84-4afe-b775-af0881d0db8d,player_79,2025-04-18T23:01:00.210434,2025-04-18T23:40:00.210434,39,purchase,2025-04-18T23:12:00.210434,Mobile,EU,1.2,46.0,1847.0,,,6.0,,0,0,1,1257,526
Studio_1,SPG_5,SinglePlayerGame_5,singleplayer,bc783164-ea71-41df-998f-b67ea8ce1e37,player_12,2025-04-01T00:01:00.210470,2025-04-01T01:28:00.210470,87,match_start,2025-04-01T00:42:00.210470,PC,NA,1.0,50.0,984.0,,,46.0,,0,1,0,855,3310
Studio_4,MPG_5,MultiPlayerGame_5,multiplayer,46be36b6-eb3f-437d-ac92-cfc084363c7a,player_17,2025-04-21T22:01:00.210507,2025-04-21T23:04:00.210507,63,logout,2025-04-21T22:21:00.210507,PC,EU,1.0,,,4.0,26.0,,win,1,1,0,1989,1868
Studio_3,MPG_4,MultiPlayerGame_4,multiplayer,ba5ce966-3710-4538-a7f5-f978f9f3528f,player_96,2025-04-13T04:01:00.210545,2025-04-13T05:30:00.210545,89,level_complete,2025-04-13T05:10:00.210545,PC,AF,1.1,,,9.0,29.0,,draw,1,0,1,221,2328
Studio_3,SPG_4,SinglePlayerGame_4,singleplayer,95a37a35-642e-4796-81bb-a8c734eb532f,player_11,2025-04-21T11:01:00.210596,2025-04-21T12:44:00.210596,103,match_start,2025-04-21T12:38:00.210596,Mobile,NA,1.1,38.0,2433.0,,,1.0,,1,1,0,4922,2212
Studio_5,SPG_1,SinglePlayerGame_1,singleplayer,7b978ec0-1b7b-4a36-8ac9-e3912aba3fcf,player_90,2025-04-27T14:01:00.210638,2025-04-27T15:20:00.210638,79,level_complete,2025-04-27T14:09:00.210638,PC,AS,1.1,32.0,5883.0,,,9.0,,0,0,1,4094,2075
Studio_5,SPG_3,SinglePlayerGame_3,singleplayer,fcc8e178-686a-4c51-9237-790902f43508,player_17,2025-04-14T08:01:00.210676,2025-04-14T09:00:00.210676,59,match_start,2025-04-14T08:57:00.210676,PC,NA,1.0,5.0,2768.0,,,16.0,,1,0,1,1069,3994
Studio_1,MPG_3,MultiPlayerGame_3,multiplayer,b8590f1b-11be-48bf-84ef-bda25d9c4795,player_67,2025-04-11T21:01:00.210716,2025-04-11T22:30:00.210716,89,level_complete,2025-04-11T21:37:00.210716,Mobile,EU,1.2,,,6.0,17.0,,loss,1,1,0,3781,2895
Studio_3,MPG_5,MultiPlayerGame_5,multiplayer,b9f2e700-c762-4f0c-8505-89870ad005e0,player_94,2025-04-10T01:01:00.210752,2025-04-10T02:43:00.210752,102,purchase,2025-04-10T01:50:00.210752,PC,AF,1.0,,,18.0,9.0,,win,1,1,1,1407,1073
Studio_3,MPG_1,MultiPlayerGame_1,multiplayer,153866fb-c27b-42f9-ab43-c41578bc53f3,player_42,2025-04-17T20:01:00.210794,2025-04-17T21:04:00.210794,63,match_end,2025-04-17T20:56:00.210794,Console,AF,1.1,,,14.0,6.0,,win,1,0,1,4414,4297
Studio_2,MPG_4,MultiPlayerGame_4,multiplayer,704c3a97-7a57-424d-bf7e-b2710a82eda5,player_31,2025-04-05T09:01:00.210856,2025-04-05T10:23:00.210856,82,match_start,2025-04-05T10:18:00.210856,Mobile,AF,1.2,,,15.0,1.0,,win,1,0,1,3204,2909
Studio_3,SPG_5,SinglePlayerGame_5,singleplayer,6868bd14-f129-4f10-88e7-d48f5c6e6111,player_78,2025-04-15T06:01:00.210899,2025-04-15T06:10:00.210899,9,logout,2025-04-15T06:10:00.210899,Mobile,EU,1.2,24.0,5297.0,,,44.0,,0,0,1,4856,947
Studio_3,SPG_5,SinglePlayerGame_5,singleplayer,1f2c705c-525a-4988-968d-cfa60e09d2bf,player_63,2025-04-11T15:01:00.210937,2025-04-11T16:36:00.210937,95,level_complete,2025-04-11T16:03:00.210937,Console,AS,1.2,10.0,7495.0,,,12.0,,1,1,0,825,4280
Studio_5,MPG_5,MultiPlayerGame_5,multiplayer,30607442-bb30-45a7-a397-99c3984f2466,player_75,2025-04-16T00:01:00.211001,2025-04-16T01:19:00.211001,78,match_start,2025-04-16T00:56:00.211001,Mobile,SA,1.0,,,24.0,20.0,,win,1,0,0,4054,1443
Studio_2,SPG_3,SinglePlayerGame_3,singleplayer,42b874fe-0ddb-43ac-aeac-f1f651e6e88e,player_38,2025-04-21T05:01:00.211277,2025-04-21T05:45:00.211277,44,purchase,2025-04-21T05:22:00.211277,PC,AS,1.0,20.0,5629.0,,,37.0,,1,1,1,3907,3290
Studio_2,SPG_5,SinglePlayerGame_5,singleplayer,8645f8d9-b018-4c57-a5c9-e3bf7fdfb634,player_41,2025-04-08T04:01:00.211408,2025-04-08T05:11:00.211408,70,level_complete,2025-04-08T05:00:00.211408,Console,SA,1.2,50.0,2549.0,,,46.0,,0,0,1,2933,2985
Studio_4,MPG_3,MultiPlayerGame_3,multiplayer,831e0c8e-4a6f-46ee-b41f-6d585e21df29,player_20,2025-04-14T07:01:00.211472,2025-04-14T07:14:00.211472,13,match_start,2025-04-14T07:10:00.211472,Console,SA,1.0,,,28.0,29.0,,win,1,0,1,1415,1215
Studio_3,SPG_5,SinglePlayerGame_5,singleplayer,9d6dc2b5-ecdc-41be-8b64-136f59ada083,player_41,2025-04-13T08:01:00.211564,2025-04-13T09:19:00.211564,78,logout,2025-04-13T08:51:00.211564,Console,EU,1.0,12.0,3083.0,,,4.0,,0,1,0,837,707
Studio_4,SPG_1,SinglePlayerGame_1,singleplayer,34ce59bb-ca19-4d7c-ad38-e000a668eef4,player_75,2025-04-18T11:01:00.211624,2025-04-18T13:01:00.211624,120,match_end,2025-04-18T11:03:00.211624,PC,NA,1.2,17.0,107.0,,,48.0,,1,0,1,2295,4759
Studio_2,SPG_1,SinglePlayerGame_1,singleplayer,9b847266-9886-4b55-8f66-75fa5222b476,player_57,2025-04-06T08:01:00.211709,2025-04-06T09:35:00.211709,94,match_end,2025-04-06T09:04:00.211709,PC,EU,1.1,22.0,919.0,,,18.0,,1,1,1,842,130
Studio_5,SPG_1,SinglePlayerGame_1,singleplayer,5cbbcd11-21b0-42bd-b227-db4ab2acaeda,player_75,2025-04-13T15:01:00.211769,2025-04-13T15:41:00.211769,40,login,2025-04-13T15:25:00.211769,Console,AF,1.0,38.0,894.0,,,42.0,,1,0,0,4147,3439
Studio_1,SPG_2,SinglePlayerGame_2,singleplayer,2f3e77de-ed14-4020-8937-628d14f5b538,player_39,2025-04-18T14:01:00.211838,2025-04-18T14:27:00.211838,26,match_start,2025-04-18T14:04:00.211838,Console,SA,1.1,43.0,2669.0,,,14.0,,1,0,0,550,2559
Studio_1,SPG_5,SinglePlayerGame_5,singleplayer,e524e442-3ab2-40dd-bb41-06d6195d4559,player_14,2025-04-25T19:01:00.211892,2025-04-25T20:07:00.211892,66,logout,2025-04-25T19:46:00.211892,Console,EU,1.1,10.0,2345.0,,,37.0,,1,0,0,2576,3315
Studio_4,MPG_5,MultiPlayerGame_5,multiplayer,fee35b98-43a1-4106-8a03-7261d427eca0,player_93,2025-04-20T06:01:00.211953,2025-04-20T06:13:00.211953,12,match_end,2025-04-20T06:12:00.211953,Console,SA,1.2,,,15.0,1.0,,loss,0,0,0,3915,4786
Studio_2,SPG_3,SinglePlayerGame_3,singleplayer,78994d2a-b5d8-46e7-abc7-303d847f7fb4,player_63,2025-04-12T12:01:00.212080,2025-04-12T13:35:00.212080,94,login,2025-04-12T12:33:00.212080,PC,AF,1.1,35.0,6540.0,,,10.0,,0,0,0,2421,1725
